0,1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/182.png,Qxf6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1357.png,Ra5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1268.png,Bf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2992.png,Rxe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2109.png,Nxb5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1795.png,Ke4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/165.png,Qxa8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/794.png,Rf8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1901.png,Qa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/371_hw.png,c5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/94.png,N6d7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1343.png,Bh3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2163.png,N4b6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1435.png,h4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/584.png,Ke1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/199_hw.png,Qc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1103.png,Bxa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/547_hw.png,O-O-O
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2002.png,Rg8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2554.png,Bxa6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1723.png,Ra7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/269.png,e5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1372.png,Bb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/74.png,Rgg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2576.png,Nb3#
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2612.png,Qg3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2673.png,Bg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1654.png,Re3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1669.png,Qa2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/880_hw.png,Bh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2965.png,Rf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1450.png,Qe5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1496.png,Ra3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1627.png,Bg5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2358.png,Rf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1660.png,Qg6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2677.png,Rf8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2071.png,Rxf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/935.png,Qe4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/447_hw.png,axb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1662.png,Qf7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/411.png,Bc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1752.png,a8=N
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/322.png,Rd3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2537.png,d1=N
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/51_hw.png,hxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1896.png,Rxf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/9_hw.png,d6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1733.png,Qf5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/990.png,Qg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/108_hw.png,Ng4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1503.png,Ndc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/745.png,bxa6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2185.png,Rf4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/43.png,Qf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2253.png,Bxa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2921.png,Rxd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/669_hw.png,d5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/405.png,Nxg5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1708.png,a8=R+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/401.png,a4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/536.png,Bxe4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2640.png,Bc4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1897.png,Kxc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1717.png,Kxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2086.png,exd4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2080.png,Rh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/261.png,Ng2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2355.png,Kc1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2829.png,cxd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/54.png,c8=N
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1692.png,bxa1=B
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/678.png,exd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2606.png,Rb6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/121_hw.png,Nf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2088.png,Bg6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2068.png,d3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/63_hw.png,exd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1685.png,Bd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/685.png,Rxc2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2392.png,Qd8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2073.png,Bh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/115_hw.png,Rhg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2321.png,Qxf2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2568.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1725.png,Rh2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2368.png,gxh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1018.png,Nf4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1729.png,Ba5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1840.png,b5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2439.png,bxc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1015.png,Rd6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1837.png,Kg2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2363.png,Rdxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1585.png,Re5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2000.png,Kb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/170.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2009.png,exd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1120.png,Rc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1848.png,Rxb3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1290.png,Ncd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2184.png,Rcd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2882.png,Rc1+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2126.png,Qxg6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/264.png,Qb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1101.png,f4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2826.png,Re4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1891.png,Rf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1948.png,Qb5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1710.png,Bd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/68.png,h2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/353.png,Qh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/229.png,Be1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/853.png,Ra6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/927.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1470.png,Qe8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/219.png,Nf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/133.png,Ba7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1806.png,Nd6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/574_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2356.png,Ka4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/844.png,d7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/910.png,Kd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1169.png,dxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/982.png,Qd7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/887_hw.png,hxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/289.png,Ngf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2032.png,Rbh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1077.png,Rg2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/383.png,Nb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2538.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2979.png,Qh4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2662.png,Nec8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/113.png,Rff5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/749.png,Kd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2049.png,Ng5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2440.png,cxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1267.png,Kd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/388.png,Qh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/27_hw.png,Kb1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/527.png,Nf2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/668.png,Bb3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/241.png,Rh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1059.png,Kh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2970.png,d7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/938.png,Kd6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2051.png,Ra6+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/961.png,Q7a7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1933.png,Qf7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2523.png,b2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/511.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/840.png,Rg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/746.png,R8h4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1079.png,R7b2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1472.png,Nh5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/591.png,Ba4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/700_hw.png,Na2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1726.png,Be8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/5_hw.png,Bd3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1063.png,Bd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/656.png,Qb4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/105.png,Ka4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/790.png,b4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/895.png,Rc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1957.png,Kh5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/395_hw.png,Qa4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/470.png,Ke8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1495.png,Kxd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2816.png,Re3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/920_hw.png,Rxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/643_hw.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/64_hw.png,Ng4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/92.png,Ree3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/600.png,Rxg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/427.png,Rf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2396.png,h3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2421.png,Qe1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1491.png,h6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/173.png,c3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1354.png,Kf2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/72_hw.png,Nbd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/21_hw.png,Bf8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/848.png,Nf5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/533.png,Qg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/308_hw.png,d6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/314.png,Nxf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1788.png,Qg7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1560.png,c3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1623.png,Nef3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1369.png,Bxa7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/47_hw.png,Nbd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/157_hw.png,Ng4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/646_hw.png,d3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/879.png,Ne2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2493.png,Nbxd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1321.png,Rd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2063.png,Bh3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1168.png,Rf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2762.png,Qb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2116.png,Ra7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/660.png,e6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/290.png,Rb6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2860.png,Qb5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2959.png,Nxe4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2871.png,g3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2520.png,b4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1713.png,Rg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/863.png,Qd3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/389_hw.png,Bh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2811.png,b5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1527.png,Bxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/977.png,Kd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2150.png,Bg7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1302.png,Nxg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1912.png,Qe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/373.png,g1=B
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2674.png,f4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/797.png,Bf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1374.png,Rc4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/726.png,Rf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/662.png,Kd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/490.png,Ne6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/40.png,Re8+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/303.png,Nfe3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/939_hw.png,Bb7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1999.png,c3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1151.png,Kd6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/667.png,Qf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2530.png,Bf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/534.png,Qxh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/481_hw.png,Nbd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/821_hw.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2675.png,Qxf5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/909.png,Rxf7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1790.png,Kg3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1119.png,Rh5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2405.png,Kd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/996.png,Qxb3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/774.png,c3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1569.png,Nd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/418.png,Ra8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2145.png,Nxh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/316.png,Bd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1134.png,g5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1879.png,Rce8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/540.png,e2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/278.png,Bxe2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/579.png,Kd5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2066.png,Rcc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/253_hw.png,a6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/549_hw.png,Rfc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/20.png,h8=N
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/956.png,Qh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/439.png,Re4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/981.png,Qe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2094.png,Qd3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1237.png,d5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/361_hw.png,a3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/841.png,e4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2560.png,h4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2987.png,Ke8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/418_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2393.png,Rda2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1431.png,Nd7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/86.png,e4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2796.png,Bc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2654.png,Nxg4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/653.png,e6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/994.png,Bh7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1716.png,Rhf1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2701.png,Nxb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/141_hw.png,axb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/84.png,h5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/306_hw.png,cxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2761.png,Rxf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/259.png,Kxa3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2873.png,Bcd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2964.png,Nh7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1031.png,dxc8=R+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2533.png,Ng1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/278_hw.png,Nf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/572_hw.png,Qb4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2348.png,Kc5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/827.png,Kxe5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2536.png,Bc8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2276.png,Rc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/963.png,Qh1+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1633.png,Qxh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1643.png,Be7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2055.png,Rd4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2061.png,Rxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/137_hw.png,b5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1825.png,Qg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1193.png,Re3+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2720.png,Nc6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/11_hw.png,e6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2937.png,Rh1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/161_hw.png,h6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2402.png,Rxd2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/408.png,Nb5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2257.png,Bf3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1371.png,Rd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/282.png,Kxf6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2305.png,Rg1
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/71.png,Nec6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/577_hw.png,Bb7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2715.png,Kb5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2177.png,Qb8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/451_hw.png,Ng4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2169.png,Rh2+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2695.png,f1=R
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/845.png,f8=Q+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2205.png,Rh2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/644_hw.png,O-O
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/471_hw.png,cxd4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1511.png,Nd7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/889.png,Ra7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1783.png,Nfg5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/96_hw.png,Qd2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2565.png,fxe6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/531.png,Qg7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/644.png,Nh4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/457.png,hxg1=Q
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/997.png,Rxf4+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2736.png,Qa2
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/262_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1375.png,Rc1+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2134.png,Re7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/209.png,Nfe3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/540_hw.png,Nc3
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2133.png,Rf4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/577.png,Qh7+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/823_hw.png,O-O-O
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1444.png,Bxb5
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1256.png,Rxd8
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1093.png,Rc5+
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/200.png,Kc7
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2467.png,Nxh6
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/1186.png,bxa4
/Users/luna/PycharmProjects/ml-project-2-apa-main/training_data/2350.png,Kxe7
